run_kind,seed,ir_drop,input_bits,weight_noise,run_key,checkpoint_path,checkpoint_label,nll,ppl,tokens,float_ppl,identity_ppl,rotated_ppl,improvement_ratio,hardware_preset,analog_targets,online_hadamards,json_path
identity,,1.0,10,0.0,analog_identity,,,2.6267278622835875,13.82844720785173,8128,13.684835003821114,13.82844720785173,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits10_wnoise0_identity.json
hadamard_D,1,1.0,10,0.0,analog_rotated,,,2.625498965382576,13.811463909430929,8128,13.684835003821114,13.82844720785173,13.811463909430929,1.0012296523042141,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits10_wnoise0_seed1.json
checkpoint,,1.0,10,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.6253986302763224,13.81007820425066,8128,13.684835003821114,13.82844720785173,13.81007820425066,1.001330115827687,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits10_wnoise0_ckpt0_large_ir_8_bit.json
identity,,1.0,8,0.0,analog_identity,,,3.0180439725518227,20.45124932994903,8128,13.684835003821114,20.45124932994903,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits8_wnoise0_identity.json
hadamard_D,1,1.0,8,0.0,analog_rotated,,,2.6320993807166815,13.902926822159099,8128,13.684835003821114,20.45124932994903,13.902926822159099,1.4710031629709022,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits8_wnoise0_seed1.json
checkpoint,,1.0,8,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.65539662912488,14.230629222150045,8128,13.684835003821114,20.45124932994903,14.230629222150045,1.4371289568922616,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits8_wnoise0_ckpt0_large_ir_8_bit.json
identity,,1.0,6,0.0,analog_identity,,,3.1104776300489902,22.431755923150735,8128,13.684835003821114,22.431755923150735,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits6_wnoise0_identity.json
hadamard_D,1,1.0,6,0.0,analog_rotated,,,2.7025165520608425,14.917224500884299,8128,13.684835003821114,22.431755923150735,14.917224500884299,1.5037486311090225,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits6_wnoise0_seed1.json
checkpoint,,1.0,6,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.414244968444109,82.6194370685228,8128,13.684835003821114,22.431755923150735,82.6194370685228,0.27150700511970705,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir1_bits6_wnoise0_ckpt0_large_ir_8_bit.json
identity,,5.0,-1,0.0,analog_identity,,,2.6245554219931364,13.798438340022017,8128,13.684835003821114,13.798438340022017,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bitsm1_wnoise0_identity.json
hadamard_D,1,5.0,-1,0.0,analog_rotated,,,2.6718976851552725,14.46739772511063,8128,13.684835003821114,13.798438340022017,14.46739772511063,0.9537609044971841,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bitsm1_wnoise0_seed1.json
checkpoint,,5.0,-1,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.623806329444051,13.788105903131395,8128,13.684835003821114,13.798438340022017,13.788105903131395,1.0007493731889798,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bitsm1_wnoise0_ckpt0_large_ir_8_bit.json
identity,,5.0,10,0.0,analog_identity,,,2.6338087432086468,13.926712286996557,8128,13.684835003821114,13.926712286996557,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits10_wnoise0_identity.json
hadamard_D,1,5.0,10,0.0,analog_rotated,,,2.677163265645504,14.543777888787803,8128,13.684835003821114,13.926712286996557,14.543777888787803,0.9575718491777189,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits10_wnoise0_seed1.json
checkpoint,,5.0,10,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.6342544574290514,13.932921004260356,8128,13.684835003821114,13.926712286996557,13.932921004260356,0.9995543850954225,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir5_bits10_wnoise0_ckpt0_large_ir_8_bit.json
